year,delivery,adfg,vessel_name,tendered,landing_date,sample_date,port,mgmt_area,nmfs_area,gear_code,ft_number,landing_rpt,tkt_weight,spcode,sex,length,nfish
2022,MPC22F0002,999999,Multi Vessel/Mixed Delivery,Y,2022-03-14,03-14-2022,King Cove,M,,91,D22 229120/D22 229122/D22 229121/D22 229123,6434716/6434718/6434717/6434719,169653,110,2,53,1
2022,MPC22F0002,999999,Multi Vessel/Mixed Delivery,Y,2022-03-14,03-14-2022,King Cove,M,,91,D22 229120/D22 229122/D22 229121/D22 229123,6434716/6434718/6434717/6434719,169653,110,2,57,1
2022,MPC22F0002,999999,Multi Vessel/Mixed Delivery,Y,2022-03-14,03-14-2022,King Cove,M,,91,D22 229120/D22 229122/D22 229121/D22 229123,6434716/6434718/6434717/6434719,169653,110,2,58,1
2022,MPC22F0002,999999,Multi Vessel/Mixed Delivery,Y,2022-03-14,03-14-2022,King Cove,M,,91,D22 229120/D22 229122/D22 229121/D22 229123,6434716/6434718/6434717/6434719,169653,110,2,63,2
2022,MPC22F0002,999999,Multi Vessel/Mixed Delivery,Y,2022-03-14,03-14-2022,King Cove,M,,91,D22 229120/D22 229122/D22 229121/D22 229123,6434716/6434718/6434717/6434719,169653,110,2,64,1
2022,MPC22F0002,999999,Multi Vessel/Mixed Delivery,Y,2022-03-14,03-14-2022,King Cove,M,,91,D22 229120/D22 229122/D22 229121/D22 229123,6434716/6434718/6434717/6434719,169653,110,2,65,2
2022,MPC22F0002,999999,Multi Vessel/Mixed Delivery,Y,2022-03-14,03-14-2022,King Cove,M,,91,D22 229120/D22 229122/D22 229121/D22 229123,6434716/6434718/6434717/6434719,169653,110,2,68,4
2022,MPC22F0002,999999,Multi Vessel/Mixed Delivery,Y,2022-03-14,03-14-2022,King Cove,M,,91,D22 229120/D22 229122/D22 229121/D22 229123,6434716/6434718/6434717/6434719,169653,110,2,69,3
2022,MPC22F0002,999999,Multi Vessel/Mixed Delivery,Y,2022-03-14,03-14-2022,King Cove,M,,91,D22 229120/D22 229122/D22 229121/D22 229123,6434716/6434718/6434717/6434719,169653,110,2,73,2
2022,MPC22F0002,999999,Multi Vessel/Mixed Delivery,Y,2022-03-14,03-14-2022,King Cove,M,,91,D22 229120/D22 229122/D22 229121/D22 229123,6434716/6434718/6434717/6434719,169653,110,2,76,1
2022,MPC22F0002,999999,Multi Vessel/Mixed Delivery,Y,2022-03-14,03-14-2022,King Cove,M,,91,D22 229120/D22 229122/D22 229121/D22 229123,6434716/6434718/6434717/6434719,169653,110,2,77,1
2022,MPC22F0002,999999,Multi Vessel/Mixed Delivery,Y,2022-03-14,03-14-2022,King Cove,M,,91,D22 229120/D22 229122/D22 229121/D22 229123,6434716/6434718/6434717/6434719,169653,110,2,80,2
2022,MPC22F0002,999999,Multi Vessel/Mixed Delivery,Y,2022-03-14,03-14-2022,King Cove,M,,91,D22 229120/D22 229122/D22 229121/D22 229123,6434716/6434718/6434717/6434719,169653,110,2,81,1
2022,MPC22F0002,999999,Multi Vessel/Mixed Delivery,Y,2022-03-14,03-14-2022,King Cove,M,,91,D22 229120/D22 229122/D22 229121/D22 229123,6434716/6434718/6434717/6434719,169653,110,2,84,1
2022,MPC22F0002,999999,Multi Vessel/Mixed Delivery,Y,2022-03-14,03-14-2022,King Cove,M,,91,D22 229120/D22 229122/D22 229121/D22 229123,6434716/6434718/6434717/6434719,169653,110,2,88,1
2022,MPC22F0002,999999,Multi Vessel/Mixed Delivery,Y,2022-03-14,03-14-2022,King Cove,M,,91,D22 229120/D22 229122/D22 229121/D22 229123,6434716/6434718/6434717/6434719,169653,110,2,90,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,48,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,49,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,52,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,53,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,54,2
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,55,5
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,56,5
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,57,4
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,58,4
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,59,4
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,60,5
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,61,3
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,62,4
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,63,5
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,64,5
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,65,6
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,66,4
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,67,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,68,5
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,69,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,70,6
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,71,2
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,72,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,73,2
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,76,2
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,77,5
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,78,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,79,2
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,80,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,82,2
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,83,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,85,2
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,87,2
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,88,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,91,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,94,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,,95,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,1,56,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,1,57,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,1,58,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,1,60,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,1,61,2
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,1,62,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,1,63,3
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,1,64,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,1,65,4
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,1,68,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,1,69,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,1,70,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,1,74,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,1,75,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,1,84,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,2,60,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,2,63,3
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,2,65,3
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,2,66,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,2,67,3
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,2,69,3
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,2,71,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,2,74,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,2,75,2
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,2,76,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,2,77,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,2,78,2
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,2,79,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,2,83,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,2,86,2
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,2,87,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,2,89,1
2022,MPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-16,03-16-2022,King Cove,M,,91,D22 227532/D22 228175/D22 228177/D22 228589/D22 228176,7936349/7936350/8261614/8261615/8147835,182035,110,2,99,1
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,50,1
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,51,2
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,53,1
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,54,1
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,55,1
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,56,1
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,57,1
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,58,1
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,59,1
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,60,2
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,62,4
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,63,1
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,64,2
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,65,1
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,67,1
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,68,3
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,69,4
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,70,1
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,71,2
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,72,2
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,73,3
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,75,2
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,77,2
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,78,3
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,79,1
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,80,3
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,81,4
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,83,3
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,84,1
2022,MPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-17,03-17-2022,King Cove,M,,91,D22 228768/D22 228767/D22 228770/D22 228766/D22 228771/D22 228769,8261224/8261223/8261226/8261222/8267916/8261225,325369,110,,87,2
