Year,Trip Number,ADFG Number,Vessel Name,Sample Date,Port Code,Project Code,Groundfish Stat Area,Groundfish Stat Area Group,Groundfish Management Area Code,Sample Type Code,Sample Type,Specimen Number,Length Millimeters,Weight Kilograms,Age,Girth Millimeters,Species Code,Species,Length Type Code,Length Type,Age Readability Code,Age Readability,Sex Code,Maturity Code,Maturity
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,32,740,3.48,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,33,710,3.48,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,34,480,1.26,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,2,Maturing Juvenile
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,35,720,3.22,6,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,36,790,6.7,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,4,Spawning
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,37,650,3.32,4,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,2,4,Spawning
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,38,710,4.5,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,39,680,3.64,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,4,Spawning
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,40,600,2.36,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,41,680,2.96,4,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,2,5,Spent
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,42,520,1.56,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,2,Maturing Juvenile
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,43,510,1.56,4,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,2,2,Maturing Juvenile
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,44,550,1.84,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,45,530,1.54,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,46,660,3.04,6,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,47,560,1.36,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,48,750,4.26,7,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,49,600,2.42,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,4,Spawning
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,50,510,1.56,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,51,610,2.88,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,4,Spawning
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,52,750,3.86,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,4,Spawning
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,53,570,2.08,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,54,530,1.6,3,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,2,2,Maturing Juvenile
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,55,550,1.72,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,2,Maturing Juvenile
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,56,670,3.46,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,4,Spawning
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,57,600,2.14,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,4,Spawning
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,58,600,2.62,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,59,660,2.78,6,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,5,Spent
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,60,710,4.1,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,61,560,1.52,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,2,Maturing Juvenile
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,62,570,1.94,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,2,Maturing Juvenile
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,63,570,1.92,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,2,Maturing Juvenile
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,64,510,1.4,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,2,Maturing Juvenile
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,65,600,1.82,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,5,Spent
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,66,600,2.3,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,67,680,2.76,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,68,680,3.16,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,69,580,2.02,4,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,1,1,Immature
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,70,550,1.7,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,2,Maturing Juvenile
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,71,600,2.56,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,72,720,3.46,6,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,73,660,3.28,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,74,550,1.9,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4015,19741,AGILE,3/18/2021 0:00,JNU,602,355801,ICY,NSEI,1,Random,75,640,3.3,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,1,720,3.96,6,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,5,Spent
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,2,610,2.38,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,3,670,2.59,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,5,Spent
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,4,620,2.72,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,5,610,2.7,6,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,6,620,2.5,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,7,600,2.23,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,5,Spent
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,8,600,2.45,6,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,9,550,1.78,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,10,610,2.04,5,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,1,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,11,670,3.21,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,12,580,1.98,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,13,670,2.54,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,5,Spent
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,14,610,1.95,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,5,Spent
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,15,700,4.13,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,16,610,2.65,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,17,600,2.77,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,18,470,1.21,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,1,Immature
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,19,740,4.26,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,5,Spent
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,20,480,1.25,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,1,Immature
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,21,570,2.02,,,110,Pacific cod,1,Tip of snout to fork of tail,,,1,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,22,790,5.45,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,23,640,2.7,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,24,650,3.6,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,25,740,4.57,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,26,560,1.64,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,5,Spent
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,27,570,2.22,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,28,580,1.73,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,1,Immature
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,29,640,3.32,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,30,580,2.2,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,31,730,3.86,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,32,730,3.7,5,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,2,4,Spawning
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,33,710,4.6,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,34,680,3.16,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,35,660,3.21,3,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,4,Spawning
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,36,700,3.71,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,37,540,1.43,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,38,560,2,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,5,Spent
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,39,600,2.62,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,40,660,3.81,4,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,41,560,1.86,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,42,620,2.3,4,,110,Pacific cod,1,Tip of snout to fork of tail,5,Unsure,1,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,43,630,2.6,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,44,690,3.25,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,5,Spent
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,45,580,2.12,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,46,630,2.71,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,47,720,4.81,4,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,48,640,2.23,4,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,2,5,Spent
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,49,650,2.44,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,50,740,3.94,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,51,610,2.55,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,52,650,2.82,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,53,590,2.38,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,54,770,3.88,6,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,55,640,2.88,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,56,570,1.88,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,57,600,2.41,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,58,760,5.07,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,59,640,2.46,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,60,530,1.87,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,61,630,2.86,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,62,630,2.83,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,63,680,2.71,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,64,510,1.32,5,,110,Pacific cod,1,Tip of snout to fork of tail,5,Unsure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,65,610,2.68,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,66,710,3.85,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,67,660,3.33,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,68,690,3.15,4,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,2,5,Spent
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,69,730,4.75,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,70,590,2,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,4,Spawning
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,71,590,1.71,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,5,Spent
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,72,660,2.54,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,5,Spent
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,73,490,1.14,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,1,Immature
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,74,590,1.78,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,5,Spent
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,75,630,2.6,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,76,730,4.4,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,77,700,3.57,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,78,530,1.73,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,79,650,3.28,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,80,680,3.79,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,81,620,2.57,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,82,590,2.36,5,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,1,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,83,580,1.93,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,84,610,2.19,4,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,2,5,Spent
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,85,690,3.83,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,86,620,2.62,4,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,87,700,3.45,6,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,88,630,2.22,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,5,Spent
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,89,610,2.51,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,90,630,2.28,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
